ENDW,AACT,AREGWLD,FACRES,SCEN,Value
AEZ18,AgrFishFor,MidIncome,pfe,BAU_aESRigid,-2.6672458649
UnSkLab,AgrFishFor,MidIncome,pfe,BAU_aESRigid,-1.3152945042
SkLab,AgrFishFor,MidIncome,pfe,BAU_aESRigid,-0.88920009136
Capital,AgrFishFor,MidIncome,pfe,BAU_aESRigid,-0.81618016958
NatRes,AgrFishFor,MidIncome,pfe,BAU_aESRigid,22.04028511
AEZ1,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.008264184
AEZ2,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0111585855
AEZ3,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0922597647
AEZ4,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0842242241
AEZ5,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0437481403
AEZ6,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.1957429647
AEZ7,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.1522684097
AEZ8,MinManuf,MidIncome,pfe,BAU_aESRigid,-0.94897228479
AEZ9,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.064355731
AEZ10,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.2066797018
AEZ11,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0148490667
AEZ12,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.1347306967
AEZ13,MinManuf,MidIncome,pfe,BAU_aESRigid,-0.94641846418
AEZ14,MinManuf,MidIncome,pfe,BAU_aESRigid,-0.97281122208
AEZ15,MinManuf,MidIncome,pfe,BAU_aESRigid,-0.89972949028
AEZ16,MinManuf,MidIncome,pfe,BAU_aESRigid,-0.90782660246
AEZ17,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0355055332
AEZ18,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.1186167002
UnSkLab,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.4989658594
SkLab,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.313175559
Capital,MinManuf,MidIncome,pfe,BAU_aESRigid,-1.0714637041
NatRes,MinManuf,MidIncome,pfe,BAU_aESRigid,5.860584259
AEZ1,Services,MidIncome,pfe,BAU_aESRigid,-0.4902819097
AEZ2,Services,MidIncome,pfe,BAU_aESRigid,-0.49144554138
AEZ3,Services,MidIncome,pfe,BAU_aESRigid,-0.52406203747
AEZ4,Services,MidIncome,pfe,BAU_aESRigid,-0.520829916
AEZ5,Services,MidIncome,pfe,BAU_aESRigid,-0.50455033779
AEZ6,Services,MidIncome,pfe,BAU_aESRigid,-0.56570351124
AEZ7,Services,MidIncome,pfe,BAU_aESRigid,-0.54820632935
AEZ8,Services,MidIncome,pfe,BAU_aESRigid,-0.46644678712
AEZ9,Services,MidIncome,pfe,BAU_aESRigid,-0.51283818483
AEZ10,Services,MidIncome,pfe,BAU_aESRigid,-0.5701059103
AEZ11,Services,MidIncome,pfe,BAU_aESRigid,-0.49292948842
AEZ12,Services,MidIncome,pfe,BAU_aESRigid,-0.5411490798
AEZ13,Services,MidIncome,pfe,BAU_aESRigid,-0.46542057395
AEZ14,Services,MidIncome,pfe,BAU_aESRigid,-0.47602909803
AEZ15,Services,MidIncome,pfe,BAU_aESRigid,-0.44665801525
AEZ16,Services,MidIncome,pfe,BAU_aESRigid,-0.4499116838
AEZ17,Services,MidIncome,pfe,BAU_aESRigid,-0.50123560429
AEZ18,Services,MidIncome,pfe,BAU_aESRigid,-0.53466564417
UnSkLab,Services,MidIncome,pfe,BAU_aESRigid,-0.98608636856
SkLab,Services,MidIncome,pfe,BAU_aESRigid,-0.93900573254
Capital,Services,MidIncome,pfe,BAU_aESRigid,-0.90205663443
NatRes,Services,MidIncome,pfe,BAU_aESRigid,3.2587087154
AEZ1,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.8348946571
AEZ2,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.9384734631
AEZ3,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-5.0451016426
AEZ4,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-4.5436787605
AEZ5,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.7482099533
AEZ6,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-5.9437999725
AEZ7,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.5639867783
AEZ8,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-4.287088871
AEZ9,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.0968470573
AEZ10,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-1.49084723
AEZ11,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-2.3100914955
AEZ12,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-1.2786931992
AEZ13,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-2.1112205982
AEZ14,AgrFishFor,LowIncome,pfe,BAU_aESRigid,3.3172171116
AEZ15,AgrFishFor,LowIncome,pfe,BAU_aESRigid,3.2336752415
AEZ16,AgrFishFor,LowIncome,pfe,BAU_aESRigid,2.0248701572
AEZ17,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.4363796711
AEZ18,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-3.6340858936
UnSkLab,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-0.25242692232
SkLab,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-0.23894524574
Capital,AgrFishFor,LowIncome,pfe,BAU_aESRigid,-0.26279586554
NatRes,AgrFishFor,LowIncome,pfe,BAU_aESRigid,11.563175201
AEZ1,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.8585348129
AEZ2,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.9069892168
AEZ3,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.9586359262
AEZ4,MinManuf,LowIncome,pfe,BAU_aESRigid,-2.0476307869
AEZ5,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.814966321
AEZ6,MinManuf,LowIncome,pfe,BAU_aESRigid,-2.085215807
AEZ7,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.5917067528
AEZ8,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.8658003807
AEZ9,MinManuf,LowIncome,pfe,BAU_aESRigid,-2.1461906433
AEZ10,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.9919499159
AEZ11,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.604144454
AEZ12,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.5811852217
AEZ13,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.5997713804
AEZ14,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.6163150072
AEZ15,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.6216804981
AEZ16,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.3947547674
AEZ17,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.6899760962
AEZ18,MinManuf,LowIncome,pfe,BAU_aESRigid,-1.9027358294
UnSkLab,MinManuf,LowIncome,pfe,BAU_aESRigid,-0.44740787148
SkLab,MinManuf,LowIncome,pfe,BAU_aESRigid,-0.35382202268
Capital,MinManuf,LowIncome,pfe,BAU_aESRigid,-0.36038893461
NatRes,MinManuf,LowIncome,pfe,BAU_aESRigid,5.850851059
AEZ1,Services,LowIncome,pfe,BAU_aESRigid,-0.70615267754
AEZ2,Services,LowIncome,pfe,BAU_aESRigid,-0.72576361895
AEZ3,Services,LowIncome,pfe,BAU_aESRigid,-0.74667286873
AEZ4,Services,LowIncome,pfe,BAU_aESRigid,-0.78271818161
AEZ5,Services,LowIncome,pfe,BAU_aESRigid,-0.68852418661
AEZ6,Services,LowIncome,pfe,BAU_aESRigid,-0.79794692993
AEZ7,Services,LowIncome,pfe,BAU_aESRigid,-0.59826344252
AEZ8,Services,LowIncome,pfe,BAU_aESRigid,-0.70909279585
AEZ9,Services,LowIncome,pfe,BAU_aESRigid,-0.82266062498
AEZ10,Services,LowIncome,pfe,BAU_aESRigid,-0.76016360521
AEZ11,Services,LowIncome,pfe,BAU_aESRigid,-0.60328859091
AEZ12,Services,LowIncome,pfe,BAU_aESRigid,-0.59401261806
AEZ13,Services,LowIncome,pfe,BAU_aESRigid,-0.60152184963
AEZ14,Services,LowIncome,pfe,BAU_aESRigid,-0.60820627213
AEZ15,Services,LowIncome,pfe,BAU_aESRigid,-0.61037433147
AEZ16,Services,LowIncome,pfe,BAU_aESRigid,-0.51874065399
AEZ17,Services,LowIncome,pfe,BAU_aESRigid,-0.63797724247
AEZ18,Services,LowIncome,pfe,BAU_aESRigid,-0.72404175997
UnSkLab,Services,LowIncome,pfe,BAU_aESRigid,-0.28979098797
SkLab,Services,LowIncome,pfe,BAU_aESRigid,-0.26223766804
Capital,Services,LowIncome,pfe,BAU_aESRigid,-0.3223952055
NatRes,Services,LowIncome,pfe,BAU_aESRigid,3.3244802952
AEZ1,AgrFishFor,World,pfe,BAU_aESRigid,-1.0593304634
AEZ2,AgrFishFor,World,pfe,BAU_aESRigid,0.77826452255
AEZ3,AgrFishFor,World,pfe,BAU_aESRigid,-1.5740258694
AEZ4,AgrFishFor,World,pfe,BAU_aESRigid,-1.2122180462
AEZ5,AgrFishFor,World,pfe,BAU_aESRigid,1.4012038708
AEZ6,AgrFishFor,World,pfe,BAU_aESRigid,4.6722073555
AEZ7,AgrFishFor,World,pfe,BAU_aESRigid,-2.051024437
AEZ8,AgrFishFor,World,pfe,BAU_aESRigid,-1.8857418299
AEZ9,AgrFishFor,World,pfe,BAU_aESRigid,-2.8549993038
AEZ10,AgrFishFor,World,pfe,BAU_aESRigid,-2.3134708405
AEZ11,AgrFishFor,World,pfe,BAU_aESRigid,-2.8926286697
AEZ12,AgrFishFor,World,pfe,BAU_aESRigid,-4.5075187683
AEZ13,AgrFishFor,World,pfe,BAU_aESRigid,-1.725954771
AEZ14,AgrFishFor,World,pfe,BAU_aESRigid,0.10595596582
AEZ15,AgrFishFor,World,pfe,BAU_aESRigid,1.0714383125
AEZ16,AgrFishFor,World,pfe,BAU_aESRigid,1.8705203533
AEZ17,AgrFishFor,World,pfe,BAU_aESRigid,-2.3868074417
AEZ18,AgrFishFor,World,pfe,BAU_aESRigid,-2.8881540298
UnSkLab,AgrFishFor,World,pfe,BAU_aESRigid,-0.65650033951
SkLab,AgrFishFor,World,pfe,BAU_aESRigid,-0.60693436861
Capital,AgrFishFor,World,pfe,BAU_aESRigid,-0.65382623672
NatRes,AgrFishFor,World,pfe,BAU_aESRigid,7.5490860939
AEZ1,MinManuf,World,pfe,BAU_aESRigid,-1.0593304634
AEZ2,MinManuf,World,pfe,BAU_aESRigid,0.77826452255
AEZ3,MinManuf,World,pfe,BAU_aESRigid,-1.5740258694
AEZ4,MinManuf,World,pfe,BAU_aESRigid,-1.2122180462
AEZ5,MinManuf,World,pfe,BAU_aESRigid,1.4012038708
AEZ6,MinManuf,World,pfe,BAU_aESRigid,4.6722073555
AEZ7,MinManuf,World,pfe,BAU_aESRigid,-2.051024437
AEZ8,MinManuf,World,pfe,BAU_aESRigid,-1.8857418299
AEZ9,MinManuf,World,pfe,BAU_aESRigid,-2.8549993038
AEZ10,MinManuf,World,pfe,BAU_aESRigid,-2.3134708405
AEZ11,MinManuf,World,pfe,BAU_aESRigid,-2.8926286697
AEZ12,MinManuf,World,pfe,BAU_aESRigid,-4.5075187683
AEZ13,MinManuf,World,pfe,BAU_aESRigid,-1.725954771
AEZ14,MinManuf,World,pfe,BAU_aESRigid,0.10595596582
AEZ15,MinManuf,World,pfe,BAU_aESRigid,1.0714383125
AEZ16,MinManuf,World,pfe,BAU_aESRigid,1.8705203533
AEZ17,MinManuf,World,pfe,BAU_aESRigid,-2.3868074417
AEZ18,MinManuf,World,pfe,BAU_aESRigid,-2.8881540298
UnSkLab,MinManuf,World,pfe,BAU_aESRigid,-0.65650033951
SkLab,MinManuf,World,pfe,BAU_aESRigid,-0.60693436861
Capital,MinManuf,World,pfe,BAU_aESRigid,-0.65382623672
NatRes,MinManuf,World,pfe,BAU_aESRigid,7.5490860939
AEZ1,Services,World,pfe,BAU_aESRigid,-1.0593304634
AEZ2,Services,World,pfe,BAU_aESRigid,0.77826452255
AEZ3,Services,World,pfe,BAU_aESRigid,-1.5740258694
AEZ4,Services,World,pfe,BAU_aESRigid,-1.2122180462
AEZ5,Services,World,pfe,BAU_aESRigid,1.4012038708
AEZ6,Services,World,pfe,BAU_aESRigid,4.6722073555
AEZ7,Services,World,pfe,BAU_aESRigid,-2.051024437
AEZ8,Services,World,pfe,BAU_aESRigid,-1.8857418299
AEZ9,Services,World,pfe,BAU_aESRigid,-2.8549993038
AEZ10,Services,World,pfe,BAU_aESRigid,-2.3134708405
AEZ11,Services,World,pfe,BAU_aESRigid,-2.8926286697
AEZ12,Services,World,pfe,BAU_aESRigid,-4.5075187683
AEZ13,Services,World,pfe,BAU_aESRigid,-1.725954771
AEZ14,Services,World,pfe,BAU_aESRigid,0.10595596582
AEZ15,Services,World,pfe,BAU_aESRigid,1.0714383125
AEZ16,Services,World,pfe,BAU_aESRigid,1.8705203533
AEZ17,Services,World,pfe,BAU_aESRigid,-2.3868074417
AEZ18,Services,World,pfe,BAU_aESRigid,-2.8881540298
UnSkLab,Services,World,pfe,BAU_aESRigid,-0.65650033951
SkLab,Services,World,pfe,BAU_aESRigid,-0.60693436861
Capital,Services,World,pfe,BAU_aESRigid,-0.65382623672
NatRes,Services,World,pfe,BAU_aESRigid,7.5490860939
AEZ1,AgrFishFor,HighIncome,qfe,BAU_aESRigid,1.88606267329305E-0003
AEZ2,AgrFishFor,HighIncome,qfe,BAU_aESRigid,0.045725945383
AEZ3,AgrFishFor,HighIncome,qfe,BAU_aESRigid,-7.15832971036434E-0003
AEZ4,AgrFishFor,HighIncome,qfe,BAU_aESRigid,-0.10246904194
AEZ5,AgrFishFor,HighIncome,qfe,BAU_aESRigid,-0.033910479397
AEZ6,AgrFishFor,HighIncome,qfe,BAU_aESRigid,-7.00988899916410E-0003
AEZ7,AgrFishFor,HighIncome,qfe,BAU_aESRigid,-1.17592862807214E-0003
AEZ8,AgrFishFor,HighIncome,qfe,BAU_aESRigid,1.03855330962688E-0003
AEZ9,AgrFishFor,HighIncome,qfe,BAU_aESRigid,0.016497055069
AEZ10,AgrFishFor,HighIncome,qfe,BAU_aESRigid,2.20996583811939E-0003
AEZ11,AgrFishFor,HighIncome,qfe,BAU_aESRigid,1.82738399598747E-0003
AEZ12,AgrFishFor,HighIncome,qfe,BAU_aESRigid,-9.01822373270988E-0003
AEZ13,AgrFishFor,HighIncome,qfe,BAU_aESRigid,7.79246538877487E-0003
AEZ14,AgrFishFor,HighIncome,qfe,BAU_aESRigid,7.32024665921927E-0003
AEZ15,AgrFishFor,HighIncome,qfe,BAU_aESRigid,8.86892341077328E-0003
AEZ16,AgrFishFor,HighIncome,qfe,BAU_aESRigid,7.62914726510644E-0003
AEZ17,AgrFishFor,HighIncome,qfe,BAU_aESRigid,8.86892341077328E-0003
AEZ18,AgrFishFor,HighIncome,qfe,BAU_aESRigid,8.86892620474100E-0003
UnSkLab,AgrFishFor,HighIncome,qfe,BAU_aESRigid,0.10557378829
SkLab,AgrFishFor,HighIncome,qfe,BAU_aESRigid,0.13198542595
Capital,AgrFishFor,HighIncome,qfe,BAU_aESRigid,0.22259695828
NatRes,AgrFishFor,HighIncome,qfe,BAU_aESRigid,2.6263184547
AEZ1,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.39588436484
AEZ2,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.46077781916
AEZ3,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.43342101574
AEZ4,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.69189757109
AEZ5,MinManuf,HighIncome,qfe,BAU_aESRigid,-1.069991231
AEZ6,MinManuf,HighIncome,qfe,BAU_aESRigid,-1.1563621759
AEZ7,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.45865648985
AEZ8,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.40406966209
AEZ9,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.4174054563
AEZ10,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.42469108105
AEZ11,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.50083070993
AEZ12,MinManuf,HighIncome,qfe,BAU_aESRigid,-1.0610530376
AEZ13,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.46987757087
AEZ14,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.46989923716
AEZ15,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.45660838485
AEZ16,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.48129057884
AEZ17,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.45660838485
AEZ18,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.45660838485
UnSkLab,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.92762422562
SkLab,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.90165358782
Capital,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.75345230103
NatRes,MinManuf,HighIncome,qfe,BAU_aESRigid,-0.86921513081
AEZ1,Services,HighIncome,qfe,BAU_aESRigid,-0.14026807249
AEZ2,Services,HighIncome,qfe,BAU_aESRigid,-0.22356411815
AEZ3,Services,HighIncome,qfe,BAU_aESRigid,-0.18845127523
AEZ4,Services,HighIncome,qfe,BAU_aESRigid,-0.52010220289
AEZ5,Services,HighIncome,qfe,BAU_aESRigid,-1.0047967434
AEZ6,Services,HighIncome,qfe,BAU_aESRigid,-1.115447402
AEZ7,Services,HighIncome,qfe,BAU_aESRigid,-0.22084149718
AEZ8,Services,HighIncome,qfe,BAU_aESRigid,-0.15077532828
AEZ9,Services,HighIncome,qfe,BAU_aESRigid,-0.16789370775
AEZ10,Services,HighIncome,qfe,BAU_aESRigid,-0.17724564672
AEZ11,Services,HighIncome,qfe,BAU_aESRigid,-0.27496778965
AEZ12,Services,HighIncome,qfe,BAU_aESRigid,-0.99334490299
AEZ13,Services,HighIncome,qfe,BAU_aESRigid,-0.23524332047
AEZ14,Services,HighIncome,qfe,BAU_aESRigid,-0.23527114093
AEZ15,Services,HighIncome,qfe,BAU_aESRigid,-0.21821288764
AEZ16,Services,HighIncome,qfe,BAU_aESRigid,-0.2498909533
AEZ17,Services,HighIncome,qfe,BAU_aESRigid,-0.21821288764
AEZ18,Services,HighIncome,qfe,BAU_aESRigid,-0.21821291745
UnSkLab,Services,HighIncome,qfe,BAU_aESRigid,0.031785774976
SkLab,Services,HighIncome,qfe,BAU_aESRigid,0.12406951934
Capital,Services,HighIncome,qfe,BAU_aESRigid,0.17055463791
NatRes,Services,HighIncome,qfe,BAU_aESRigid,-4.3694930077
AEZ1,AgrFishFor,MidIncome,qfe,BAU_aESRigid,2.12422478944063E-0003
AEZ2,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-0.010009407997
AEZ3,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-0.026095075533
AEZ4,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-0.035064850003
AEZ5,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-0.036317225546
AEZ6,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.37724107504
AEZ7,AgrFishFor,MidIncome,qfe,BAU_aESRigid,4.52761771157384E-0003
AEZ8,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-4.27902862429619E-0003
AEZ9,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-5.52789028733969E-0003
AEZ10,AgrFishFor,MidIncome,qfe,BAU_aESRigid,4.19579679146409E-0003
AEZ11,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.017071535811
AEZ12,AgrFishFor,MidIncome,qfe,BAU_aESRigid,-6.58151693642139E-0004
AEZ13,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.016542550176
AEZ14,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.020755091682
AEZ15,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.022810708731
AEZ16,AgrFishFor,MidIncome,qfe,BAU_aESRigid,6.01179897785187E-0004
AEZ17,AgrFishFor,MidIncome,qfe,BAU_aESRigid,5.80240041017532E-0003
AEZ18,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.012074114755
UnSkLab,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.22626116872
SkLab,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.22244539857
Capital,AgrFishFor,MidIncome,qfe,BAU_aESRigid,0.045746996999
NatRes,AgrFishFor,MidIncome,qfe,BAU_aESRigid,4.0304970741
AEZ1,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.025008043274
AEZ2,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.024382578209
AEZ3,MinManuf,MidIncome,qfe,BAU_aESRigid,-6.72076223418117E-0003
AEZ4,MinManuf,MidIncome,qfe,BAU_aESRigid,-8.58509726822376E-0003
AEZ5,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.01733812131
AEZ6,MinManuf,MidIncome,qfe,BAU_aESRigid,0.015553503297
AEZ7,MinManuf,MidIncome,qfe,BAU_aESRigid,6.13936968147755E-0003
AEZ8,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.037816632539
AEZ9,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.012882287614
AEZ10,MinManuf,MidIncome,qfe,BAU_aESRigid,0.017922533676
AEZ11,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.023584956303
AEZ12,MinManuf,MidIncome,qfe,BAU_aESRigid,2.34303111210465E-0003
AEZ13,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.038368061185
AEZ14,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.032667886466
AEZ15,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.048447266221
AEZ16,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.04669964686
AEZ17,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.019120123237
AEZ18,MinManuf,MidIncome,qfe,BAU_aESRigid,-1.14429078530520E-0003
UnSkLab,MinManuf,MidIncome,qfe,BAU_aESRigid,-4.01534931734204E-0003
SkLab,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.19317133725
Capital,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.11015987396
NatRes,MinManuf,MidIncome,qfe,BAU_aESRigid,-0.58841371536
AEZ1,Services,MidIncome,qfe,BAU_aESRigid,0.027181893587
AEZ2,Services,MidIncome,qfe,BAU_aESRigid,0.027983177453
AEZ3,Services,MidIncome,qfe,BAU_aESRigid,0.050449293107
AEZ4,Services,MidIncome,qfe,BAU_aESRigid,0.048221547157
AEZ5,Services,MidIncome,qfe,BAU_aESRigid,0.037007812411
AEZ6,Services,MidIncome,qfe,BAU_aESRigid,0.079147569835
AEZ7,Services,MidIncome,qfe,BAU_aESRigid,0.067086070776
AEZ8,Services,MidIncome,qfe,BAU_aESRigid,0.010773323476
AEZ9,Services,MidIncome,qfe,BAU_aESRigid,0.042716272175
AEZ10,Services,MidIncome,qfe,BAU_aESRigid,0.082182846963
AEZ11,Services,MidIncome,qfe,BAU_aESRigid,0.029005000368
AEZ12,Services,MidIncome,qfe,BAU_aESRigid,0.062222246081
AEZ13,Services,MidIncome,qfe,BAU_aESRigid,0.010068506002
AEZ14,Services,MidIncome,qfe,BAU_aESRigid,0.017369100824
AEZ15,Services,MidIncome,qfe,BAU_aESRigid,-2.84471362829208E-0003
AEZ16,Services,MidIncome,qfe,BAU_aESRigid,-6.06010144110769E-0004
AEZ17,Services,MidIncome,qfe,BAU_aESRigid,0.034724876285
AEZ18,Services,MidIncome,qfe,BAU_aESRigid,0.057754386216
UnSkLab,Services,MidIncome,qfe,BAU_aESRigid,-0.012303581461
SkLab,Services,MidIncome,qfe,BAU_aESRigid,0.022697841749
Capital,Services,MidIncome,qfe,BAU_aESRigid,0.037694357336
NatRes,Services,MidIncome,qfe,BAU_aESRigid,-2.4749650955
AEZ1,AgrFishFor,LowIncome,qfe,BAU_aESRigid,9.64058842509985E-0003
AEZ2,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.013851010241
AEZ3,AgrFishFor,LowIncome,qfe,BAU_aESRigid,3.41690657660365E-0003
AEZ4,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.023222446442
AEZ5,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.017170572653
AEZ6,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.020303566009
AEZ7,AgrFishFor,LowIncome,qfe,BAU_aESRigid,-0.077799268067
AEZ8,AgrFishFor,LowIncome,qfe,BAU_aESRigid,-0.053469594568
AEZ9,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.019094234332
AEZ10,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.047168012708
AEZ11,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.026551196352
AEZ12,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.053801812232
AEZ13,AgrFishFor,LowIncome,qfe,BAU_aESRigid,9.28746908903122E-0003
AEZ14,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.2963552475
AEZ15,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.24069212377
AEZ16,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.36232590675
AEZ17,AgrFishFor,LowIncome,qfe,BAU_aESRigid,8.16893018782139E-0003
AEZ18,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.080829307437
UnSkLab,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.066279649734
SkLab,AgrFishFor,LowIncome,qfe,BAU_aESRigid,4.51675988733768E-0003
Capital,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.058457989246
NatRes,AgrFishFor,LowIncome,qfe,BAU_aESRigid,0.83479082584
AEZ1,MinManuf,LowIncome,qfe,BAU_aESRigid,0.1437202096
AEZ2,MinManuf,LowIncome,qfe,BAU_aESRigid,0.15430304408
AEZ3,MinManuf,LowIncome,qfe,BAU_aESRigid,0.16559021175
AEZ4,MinManuf,LowIncome,qfe,BAU_aESRigid,0.18505653739
AEZ5,MinManuf,LowIncome,qfe,BAU_aESRigid,0.13420985639
AEZ6,MinManuf,LowIncome,qfe,BAU_aESRigid,0.19328409433
AEZ7,MinManuf,LowIncome,qfe,BAU_aESRigid,0.085555806756
AEZ8,MinManuf,LowIncome,qfe,BAU_aESRigid,0.14530666173
AEZ9,MinManuf,LowIncome,qfe,BAU_aESRigid,0.20664003491
AEZ10,MinManuf,LowIncome,qfe,BAU_aESRigid,0.1728746146
AEZ11,MinManuf,LowIncome,qfe,BAU_aESRigid,0.088262796402
AEZ12,MinManuf,LowIncome,qfe,BAU_aESRigid,0.083266235888
AEZ13,MinManuf,LowIncome,qfe,BAU_aESRigid,0.087310999632
AEZ14,MinManuf,LowIncome,qfe,BAU_aESRigid,0.090912088752
AEZ15,MinManuf,LowIncome,qfe,BAU_aESRigid,0.092080101371
AEZ16,MinManuf,LowIncome,qfe,BAU_aESRigid,0.042746059597
AEZ17,MinManuf,LowIncome,qfe,BAU_aESRigid,0.10695470124
AEZ18,MinManuf,LowIncome,qfe,BAU_aESRigid,0.15337379277
UnSkLab,MinManuf,LowIncome,qfe,BAU_aESRigid,0.020689247176
SkLab,MinManuf,LowIncome,qfe,BAU_aESRigid,0.021882388741
Capital,MinManuf,LowIncome,qfe,BAU_aESRigid,0.14126564562
NatRes,MinManuf,LowIncome,qfe,BAU_aESRigid,-0.051870316267
AEZ1,Services,LowIncome,qfe,BAU_aESRigid,0.26069274545
AEZ2,Services,LowIncome,qfe,BAU_aESRigid,0.27425917983
